Tue 22 Oct 2024, 11:46PM
('Scientist:', '', 'Participant:', '')
################# Phase 1 ######################
################# INIT balls ######################
5.28, 17, Clicked: (255, 0, 0), x=369,  y=150, Clicked: None, x=369, y=150, Clicked: None, x=369, y=150,  (204, 0, 0): x=388,  y=180,  dx=-0.0780276894115227,  dy=-0.03652672363338112,  clicks=3,  score=3, (255, 0, 0): x=483,  y=258,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=4,  score=4, (255, 0, 0): x=632,  y=212,  dx=-0.08173645359425291,  dy=-0.05761208340126698,  clicks=11,  score=11,
5.426, 18, Clicked: (255, 0, 0), x=369,  y=150, Clicked: None, x=369, y=150, Clicked: None, x=369, y=150,  (204, 0, 0): x=374,  y=174,  dx=-0.0780276894115227,  dy=-0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=491,  y=277,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=4,  score=4, (255, 0, 0): x=617,  y=202,  dx=-0.08173645359425291,  dy=-0.05761208340126698,  clicks=11,  score=11,
5.791, 19, Clicked: None, x=543, y=308, Clicked: (255, 0, 0), x=543,  y=308, Clicked: None, x=543, y=308,  (255, 0, 0): x=340,  y=161,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (204, 0, 0): x=509,  y=322,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=5,  score=5, (255, 0, 0): x=581,  y=176,  dx=-0.08173645359425291,  dy=-0.05761208340126698,  clicks=11,  score=11,
5.922, 20, Clicked: None, x=546, y=314, Clicked: (255, 0, 0), x=546,  y=314, Clicked: None, x=546, y=314,  (255, 0, 0): x=327,  y=167,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (204, 0, 0): x=516,  y=339,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=6,  score=6, (255, 0, 0): x=568,  y=167,  dx=-0.08173645359425291,  dy=-0.05761208340126698,  clicks=11,  score=11,
6.07, 21, Clicked: None, x=554, y=334, Clicked: (255, 0, 0), x=554,  y=334, Clicked: None, x=554, y=334,  (255, 0, 0): x=313,  y=173,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (204, 0, 0): x=524,  y=358,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=7,  score=7, (255, 0, 0): x=554,  y=162,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=11,  score=11,
6.286, 22, Clicked: None, x=556, y=367, Clicked: (255, 0, 0), x=556,  y=367, Clicked: None, x=556, y=367,  (255, 0, 0): x=293,  y=183,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (204, 0, 0): x=535,  y=385,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=8,  score=8, (255, 0, 0): x=532,  y=177,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=11,  score=11,
6.482, 23, Clicked: None, x=556, y=392, Clicked: (255, 0, 0), x=556,  y=392, Clicked: None, x=556, y=392,  (255, 0, 0): x=274,  y=192,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (204, 0, 0): x=545,  y=410,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (255, 0, 0): x=513,  y=191,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=11,  score=11,
6.747, 24, Clicked: None, x=486, y=279, Clicked: None, x=486, y=279, Clicked: None, x=486, y=279,  (255, 0, 0): x=249,  y=203,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=558,  y=443,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (255, 0, 0): x=487,  y=209,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=11,  score=11,
6.964, 24, Clicked: None, x=483, y=279, Clicked: None, x=483, y=279, Clicked: (255, 0, 0), x=483,  y=279,  (255, 0, 0): x=229,  y=213,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=569,  y=470,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (204, 0, 0): x=465,  y=224,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=12,  score=12,
7.113, 25, Clicked: None, x=441, y=278, Clicked: None, x=441, y=278, Clicked: (255, 0, 0), x=441,  y=278,  (255, 0, 0): x=215,  y=219,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=577,  y=489,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (204, 0, 0): x=451,  y=234,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=13,  score=13,
7.293, 26, Clicked: None, x=441, y=278, Clicked: None, x=441, y=278, Clicked: (255, 0, 0), x=441,  y=278,  (255, 0, 0): x=198,  y=227,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=586,  y=512,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (204, 0, 0): x=433,  y=247,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=14,  score=14,
7.426, 27, Clicked: None, x=440, y=278, Clicked: None, x=440, y=278, Clicked: (255, 0, 0), x=440,  y=278,  (255, 0, 0): x=185,  y=233,  dx=-0.0780276894115227,  dy=0.03652672363338112,  clicks=4,  score=4, (255, 0, 0): x=593,  y=528,  dx=0.04206442202092586,  dy=0.10396183215851373,  clicks=9,  score=9, (204, 0, 0): x=420,  y=256,  dx=-0.08173645359425291,  dy=0.05761208340126698,  clicks=15,  score=15,
